name,freq,rank
org.apache.hadoop.hive.ql.exec.ConditionalTask_java,7,710
org.apache.hive.hcatalog.pig.TestHCatLoaderEncryption_java,7,710
org.apache.hive.service.cli.ColumnValue_java,7,710
org.apache.hadoop.hive.ql.exec.CollectOperator_java,7,710
org.apache.hadoop.hive.ql.exec.vector.TestVectorRowObject_java,7,710
org.apache.hadoop.hive.ql.optimizer.physical.PhysicalOptimizer_java,7,710
org.apache.hadoop.hive.metastore.TestHiveMetaStoreTxns_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.CastDateToVarChar_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.CastLongToVarChar_java,7,710
org.apache.hadoop.hive.service.HiveClusterStatus_java,7,710
org.apache.hadoop.hive.ql.optimizer.correlation.CorrelationOptimizer_java,7,710
org.apache.hive.service.cli.thrift.ThriftCLIServiceClient_java,7,710
org.apache.hadoop.hive.ql.udf.ptf.TableFunctionEvaluator_java,7,710
org.apache.hadoop.hive.llap.io.decode.ColumnVectorProducer_java,7,710
org.apache.hadoop.hive.ql.exec.TestExpressionEvaluator_java,7,710
org.apache.hadoop.hive.metastore.TestMetastoreExpr_java,7,710
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveRelFieldTrimmer_java,7,710
org.apache.hadoop.hive.ql.index.AggregateIndexHandler_java,7,710
org.apache.hadoop.hive.metastore.api.HiveObjectRef_java,7,710
org.apache.hadoop.hive.ql.plan.api.OperatorType_java,7,710
org.apache.hive.hcatalog.data.JsonSerDe_java,7,710
org.apache.hadoop.hive.metastore.model.MTableColumnStatistics_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.CastDecimalToString_java,7,710
org.apache.hive.hcatalog.streaming.AbstractRecordWriter_java,7,710
org.apache.hive.hcatalog.mapreduce.HCatBaseInputFormat_java,7,710
org.apache.hadoop.hive.metastore.api.GetPrincipalsInRoleResponse_java,7,710
org.apache.hadoop.hive.ql.parse.WindowingSpec_java,7,710
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFEvaluator_java,7,710
org.apache.hadoop.hive.ql.io.NullRowsInputFormat_java,7,710
org.apache.hive.service.cli.session.TestHiveSessionImpl_java,7,710
org.apache.hadoop.hive.ql.exec.tez.CustomPartitionEdge_java,7,710
org.apache.hadoop.hive.ql.udf.generic.GenericUDFLeadLag_java,7,710
org.apache.hadoop.hive.ql.udf.UDFDayOfMonth_java,7,710
org.apache.hadoop.hive.serde2.lazy.TestLazyArrayMapStruct_java,7,710
org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzer_java,7,710
org.apache.hive.hcatalog.templeton.Main_java,7,710
org.apache.hadoop.hive.ql.io.orc.OrcFileStripeMergeRecordReader_java,7,710
org.apache.hadoop.hive.ql.parse.IndexUpdater_java,7,710
org.apache.hadoop.hive.serde2.avro.TestAvroDeserializer_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorExpressionWriters_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.CastBooleanToCharViaLongToChar_java,7,710
org.apache.hadoop.hive.metastore.api.FireEventRequest_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.RoundWithNumDigitsDoubleToDouble_java,7,710
org.apache.hadoop.hive.ql.exec.vector.VectorMapJoinBaseOperator_java,7,710
org.apache.hadoop.hive.ql.exec.tez.Utils_java,7,710
org.apache.hadoop.hive.ql.exec.HashTableDummyOperator_java,7,710
org.apache.hadoop.hive.ql.optimizer.IndexUtils_java,7,710
org.apache.hadoop.hive.metastore.api.NotificationEventResponse_java,7,710
org.apache.hadoop.hive.metastore.api.LongColumnStatsData_java,7,710
org.apache.hive.minikdc.TestJdbcWithMiniKdc_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions_java,7,710
org.apache.hive.service.cli.thrift.ThriftCLIServiceTest_java,7,710
org.apache.hadoop.hive.ql.exec.tez.ObjectCache_java,7,710
org.apache.hadoop.hive.contrib.serde2.TypedBytesSerDe_java,7,710
org.apache.hadoop.hive.ql.exec.vector.VectorMapJoinOuterFilteredOperator_java,7,710
org.apache.hadoop.hive.ql.plan.SparkWork_java,7,710
org.apache.hadoop.hive.metastore.hbase.HBaseUtils_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.CastStringGroupToVarChar_java,7,710
org.apache.hadoop.hive.serde2.thrift.test.IntString_java,7,710
org.apache.hive.spark.client.SparkClientUtilities_java,7,710
org.apache.hadoop.hive.serde.test.ThriftTestObj_java,7,710
org.apache.hadoop.hive.ql.optimizer.calcite.translator.HiveOpConverter_java,7,710
org.apache.hadoop.hive.ql.plan.SparkHashTableSinkDesc_java,7,710
org.apache.hadoop.hive.ql.plan.TableDesc_java,7,710
org.apache.hadoop.hive.serde2.lazy.LazyArray_java,7,710
org.apache.hadoop.hive.ql.security.TestStorageBasedMetastoreAuthorizationProvider_java,7,710
org.apache.hadoop.hive.serde2.avro.AvroSerializer_java,7,710
org.apache.hive.hcatalog.pig.TestHCatLoader_java,7,710
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.TestSQLStdHiveAccessControllerHS2_java,7,710
org.apache.hadoop.hive.serde2.lazy.LazyMap_java,7,710
org.apache.hadoop.hive.metastore.api.GetFileMetadataByExprRequest_java,7,710
org.apache.hadoop.hive.ql.plan.StatsWork_java,7,710
org.apache.hadoop.hive.ql.exec.ExprNodeEvaluatorFactory_java,7,710
org.apache.hadoop.hive.ql.udf.generic.GenericUDFUnixTimeStamp_java,7,710
org.apache.hive.hcatalog.messaging.MessageFactory_java,7,710
org.apache.hadoop.hive.ql.plan.AbstractVectorDesc_java,7,710
org.apache.hadoop.hive.metastore.TestRemoteHiveMetaStore_java,7,710
org.apache.hadoop.hive.serde2.avro.AvroSerDe_java,7,710
org.apache.hadoop.hive.common.LogUtils_java,7,710
org.apache.hadoop.hive.ql.hooks.HookContext_java,7,710
org.apache.hadoop.hive.metastore.api.DoubleColumnStatsData_java,7,710
org.apache.hadoop.hive.metastore.txn.CompactionInfo_java,7,710
org.apache.hive.hcatalog.mapreduce.HCatBaseTest_java,7,710
org.apache.hadoop.hive.metastore.api.DecimalColumnStatsData_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.CastDateToChar_java,7,710
org.apache.hadoop.hive.ql.plan.AppMasterEventDesc_java,7,710
org.apache.hive.jdbc.HiveResultSetMetaData_java,7,710
org.apache.hadoop.hive.ql.plan.ExprNodeConstantDesc_java,7,710
org.apache.hadoop.hive.serde2.RegexSerDe_java,7,710
org.apache.hadoop.hive.ql.exec.vector.VectorAppMasterEventOperator_java,7,710
org.apache.hadoop.hive.ql.exec.TestFileSinkOperator_java,7,710
org.apache.hadoop.hive.ql.exec.ColumnStatsUpdateTask_java,7,710
org.apache.hadoop.hive.serde2.thrift.test.MegaStruct_java,7,710
org.apache.hadoop.hive.ql.io.parquet.MapredParquetInputFormat_java,7,710
org.apache.hadoop.hive.ql.hooks.ReadEntity_java,7,710
org.apache.hadoop.hive.ql.udf.UDFMonth_java,7,710
org.apache.hive.hcatalog.mapreduce.TestHCatPartitionPublish_java,7,710
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorFilterExpressions_java,7,710
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveExpandDistinctAggregatesRule_java,7,710
org.apache.hadoop.hive.ql.optimizer.ppr.PartitionExpressionForMetastore_java,7,710
org.apache.hadoop.hive.metastore.api.Database_java,7,710
org.apache.hive.hcatalog.templeton.PigDelegator_java,7,710
org.apache.hive.beeline.cli.TestHiveCli_java,7,710
org.apache.hadoop.hive.contrib.util.typedbytes.TypedBytesWritableOutput_java,7,710
org.apache.hadoop.hive.ql.optimizer.unionproc.UnionProcessor_java,6,844
org.apache.hadoop.hive.ql.exec.spark.SortByShuffler_java,6,844
org.apache.hadoop.hive.ql.parse.spark.SparkCompiler_java,6,844
org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveJoin_java,6,844
org.apache.hadoop.hive.ql.exec.vector.VectorColumnSourceMapping_java,6,844
org.apache.hadoop.hive.ql.exec.tez.CustomVertexConfiguration_java,6,844
org.apache.hadoop.hive.ql.exec.vector.VectorColumnMapping_java,6,844
org.apache.hive.hcatalog.cli.TestPermsGrp_java,6,844
org.apache.hive.service.cli.operation.ExecuteStatementOperation_java,6,844
org.apache.hadoop.hive.ql.udf.UDFType_java,6,844
org.apache.hadoop.hive.ql.plan.TestViewEntity_java,6,844
org.apache.hive.common.util.ShutdownHookManager_java,6,844
org.apache.hadoop.hive.ql.exec.HashTableLoader_java,6,844
org.apache.hadoop.hive.ql.exec.mr.ObjectCache_java,6,844
org.apache.hive.hcatalog.streaming.mutate.StreamingAssert_java,6,844
org.apache.hadoop.hive.ql.index.TableBasedIndexHandler_java,6,844
org.apache.hadoop.hive.ql.metadata.formatting.MetaDataFormatter_java,6,844
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMultiply_java,6,844
org.apache.hadoop.hive.ql.optimizer.GenMRRedSink2_java,6,844
org.apache.hadoop.fs.ProxyLocalFileSystem_java,6,844
org.apache.hadoop.hive.ql.exec.vector.VectorColumnOutputMapping_java,6,844
org.apache.hadoop.hive.ql.exec.ExprNodeGenericFuncEvaluator_java,6,844
org.apache.hive.hcatalog.messaging.json.JSONMessageFactory_java,6,844
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.DummyHiveAuthorizationValidator_java,6,844
org.apache.hadoop.hive.ql.exec.LateralViewForwardOperator_java,6,844
org.apache.hive.hcatalog.listener.NotificationListener_java,6,844
org.apache.hadoop.hive.ql.exec.DummyStoreOperator_java,6,844
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastBytesHashMultiSet_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFMin_java,6,844
org.apache.hadoop.hive.ql.exec.vector.util.VectorizedRowGroupGenUtil_java,6,844
org.apache.hadoop.hive.ql.optimizer.GenMRRedSink1_java,6,844
org.apache.hive.hcatalog.cli.TestSemanticAnalysis_java,6,844
org.apache.hadoop.hive.ql.security.TestAuthorizationPreEventListener_java,6,844
org.apache.hadoop.hive.metastore.api.StringColumnStatsData_java,6,844
org.apache.hadoop.hive.ql.exec.UDTFOperator_java,6,844
org.apache.hadoop.hive.serde2.lazy.LazyPrimitive_java,6,844
org.apache.hadoop.hive.metastore.api.PutFileMetadataRequest_java,6,844
org.apache.hive.beeline.DatabaseConnection_java,6,844
org.apache.hive.hcatalog.streaming.DelimitedInputWriter_java,6,844
org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveOnTezCostModel_java,6,844
org.apache.hadoop.hive.ql.io.orc.encoded.EncodedReader_java,6,844
org.apache.hadoop.hive.ql.lockmgr.HiveTxnManager_java,6,844
org.apache.hadoop.hive.ql.optimizer.TableSizeBasedBigTableSelectorForAutoSMJ_java,6,844
org.apache.hadoop.hive.metastore.api.SetPartitionsStatsRequest_java,6,844
org.apache.hadoop.hive.ql.exec.FunctionInfo_java,6,844
org.apache.hadoop.hive.ql.exec.SkewJoinHandler_java,6,844
org.apache.hadoop.hive.metastore.api.Role_java,6,844
org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveAggregate_java,6,844
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastBytesHashSet_java,6,844
org.apache.hadoop.hive.ql.optimizer.physical.MapJoinResolver_java,6,844
org.apache.hadoop.hive.ql.io.parquet.MapredParquetOutputFormat_java,6,844
org.apache.hadoop.hive.metastore.api.DateColumnStatsData_java,6,844
org.apache.hive.hcatalog.data.TestJsonSerDe_java,6,844
org.apache.hadoop.hive.ql.hooks.UpdateInputAccessTimeHook_java,6,844
org.apache.hadoop.hive.thrift.ZooKeeperTokenStore_java,6,844
org.apache.hadoop.hive.serde2.lazy.LazyInteger_java,6,844
org.apache.hadoop.hive.ql.DriverContext_java,6,844
org.apache.hadoop.hive.serde2.typeinfo.StructTypeInfo_java,6,844
org.apache.hive.jdbc.JdbcColumn_java,6,844
org.apache.hadoop.hive.serde2.lazybinary.TestLazyBinarySerDe_java,6,844
org.apache.hadoop.hive.llap.security.LlapTokenIdentifier_java,6,844
org.apache.hadoop.hive.ql.security.authorization.plugin.AuthorizationMetaStoreFilterHook_java,6,844
org.apache.hadoop.hive.serde2.lazy.LazyLong_java,6,844
org.apache.hadoop.hive.ql.processors.CommandProcessorFactory_java,6,844
org.apache.hadoop.hive.metastore.filemeta.OrcFileMetadataHandler_java,6,844
org.apache.hadoop.hive.serde2.thrift.test.SetIntString_java,6,844
org.apache.hadoop.hive.ql.session.LineageState_java,6,844
org.apache.hadoop.hive.ql.exec.MuxOperator_java,6,844
org.apache.hadoop.hive.ql.exec.TezDummyStoreOperator_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDFCurrentDate_java,6,844
org.apache.hive.hcatalog.templeton.tool.TrivialExecService_java,6,844
org.apache.hadoop.hive.ql.udf.UDAFPercentile_java,6,844
org.apache.hadoop.hive.metastore.api.AggrStats_java,6,844
org.apache.hadoop.hive.ql.io.orc.TestNewIntegerEncoding_java,6,844
org.apache.hadoop.hive.ql.optimizer.calcite.translator.ASTConverter_java,6,844
org.apache.hadoop.hive.ql.processors.HiveCommand_java,6,844
org.apache.hadoop.hive.ql.exec.ListSinkOperator_java,6,844
org.apache.hive.hcatalog.templeton.tool.TestTempletonUtils_java,6,844
org.apache.hive.service.cli.operation.GetColumnsOperation_java,6,844
org.apache.hadoop.hive.serde2.avro.TestAvroSerializer_java,6,844
org.apache.hive.service.cli.thrift.EmbeddedThriftBinaryCLIService_java,6,844
org.apache.hadoop.hive.ql.io.DefaultHivePartitioner_java,6,844
org.apache.hadoop.hive.serde2.io.TestTimestampWritable_java,6,844
org.apache.hadoop.hive.ql.parse.UnparseTranslator_java,6,844
org.apache.hadoop.hive.hbase.HiveHFileOutputFormat_java,6,844
org.apache.hadoop.hive.metastore.api.BinaryColumnStatsData_java,6,844
org.apache.hive.jdbc.TestSSL_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDFCurrentTimestamp_java,6,844
org.apache.hadoop.hive.ql.io.orc.RecordReaderUtils_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDFBaseNumeric_java,6,844
org.apache.hive.hcatalog.pig.TestHCatLoaderComplexSchema_java,6,844
org.apache.hadoop.hive.ql.parse.TaskCompilerFactory_java,6,844
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastBytesHashMap_java,6,844
org.apache.hadoop.hive.ql.plan.OperatorDesc_java,6,844
org.apache.hadoop.hive.llap.daemon.impl.LlapTaskReporter_java,6,844
org.apache.hive.service.auth.TSetIpAddressProcessor_java,6,844
org.apache.hadoop.hive.ql.ppd.ExprWalkerInfo_java,6,844
org.apache.hadoop.hive.ql.optimizer.unionproc.UnionProcContext_java,6,844
org.apache.hadoop.hive.ql.tools.LineageInfo_java,6,844
org.apache.hadoop.hive.metastore.api.Order_java,6,844
org.apache.hadoop.hive.ql.optimizer.AvgPartitionSizeBasedBigTableSelectorForAutoSMJ_java,6,844
org.apache.hadoop.hive.common.io.DiskRangeList_java,6,844
org.apache.hadoop.hive.ql.optimizer.LimitPushdownOptimizer_java,6,844
org.apache.hadoop.hive.llap.daemon.impl.TestLlapDaemonProtocolServerImpl_java,6,844
org.apache.hadoop.hive.metastore.api.PartitionSpecWithSharedSD_java,6,844
org.apache.hadoop.hive.conf.HiveConfUtil_java,6,844
org.apache.hive.service.auth.HttpAuthUtils_java,6,844
org.apache.hive.hcatalog.mapreduce.SpecialCases_java,6,844
org.apache.hadoop.hive.ql.optimizer.ConstantPropagateProcCtx_java,6,844
org.apache.hadoop.hive.metastore.api.PartitionListComposingSpec_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDFOPDivide_java,6,844
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastHashTable_java,6,844
org.apache.hadoop.hive.ql.optimizer.ConstantPropagate_java,6,844
org.apache.hadoop.hive.serde2.thrift.test.MiniStruct_java,6,844
org.apache.hadoop.hive.ql.parse.TestQBCompact_java,6,844
org.apache.hadoop.hive.serde.test.InnerStruct_java,6,844
org.apache.hadoop.hive.ql.exec.vector.expressions.CastDecimalToLong_java,6,844
org.apache.hadoop.hive.metastore.api.BooleanColumnStatsData_java,6,844
org.apache.hadoop.hive.ql.index.IndexPredicateAnalyzer_java,6,844
org.apache.hadoop.hive.ql.metadata.HiveUtils_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFMax_java,6,844
org.apache.hadoop.hive.llap.cache.LowLevelCache_java,6,844
org.apache.hive.jdbc.authorization.TestJdbcWithSQLAuthorization_java,6,844
org.apache.hadoop.hive.metastore.model.MTable_java,6,844
org.apache.hadoop.hive.serde2.thrift.TCTLSeparatedProtocol_java,6,844
org.apache.hadoop.hive.ql.optimizer.SamplePruner_java,6,844
org.apache.hadoop.hive.metastore.api.LockComponent_java,6,844
org.apache.hadoop.hive.ql.exec.vector.VectorColumnOrderedMap_java,6,844
org.apache.hive.service.cli.operation.LogDivertAppender_java,6,844
org.apache.hadoop.hive.ql.io.orc.TestVectorizedORCReader_java,6,844
org.apache.hadoop.hive.ql.io.sarg.PredicateLeaf_java,6,844
org.apache.hadoop.hive.conf.TestHiveLogging_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDFDateSub_java,6,844
org.apache.hadoop.hive.cli.RCFileCat_java,6,844
org.apache.hadoop.hive.thrift.DBTokenStore_java,6,844
org.apache.hadoop.hive.ql.hooks.LineageLogger_java,6,844
org.apache.hadoop.hive.ql.exec.vector.expressions.VectorUDFDateString_java,6,844
org.apache.hadoop.hive.ql.exec.vector.expressions.TestConstantVectorExpression_java,6,844
org.apache.hadoop.hive.ql.exec.persistence.MapJoinRowContainer_java,6,844
org.apache.hadoop.hive.common.io.encoded.EncodedColumnBatch_java,6,844
org.apache.hadoop.hive.metastore.api.Decimal_java,6,844
org.apache.hadoop.hive.accumulo.AccumuloStorageHandler_java,6,844
org.apache.hadoop.hive.common.StatsSetupConst_java,6,844
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer_java,6,844
org.apache.hadoop.hive.ql.io.parquet.ProjectionPusher_java,6,844
org.apache.hadoop.hive.ql.txn.compactor.CompactorThread_java,6,844
org.apache.hadoop.hive.ql.optimizer.MergeJoinProc_java,6,844
org.apache.hadoop.hive.ql.exec.KeyWrapperFactory_java,6,844
org.apache.hadoop.hive.ql.exec.vector.expressions.CastLongToDecimal_java,6,844
org.apache.hadoop.hive.serde2.typeinfo.TypeInfoFactory_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDTFJSONTuple_java,6,844
org.apache.hadoop.hive.ql.exec.spark.HiveMapFunction_java,6,844
org.apache.hive.service.cli.thrift.TOpenSessionResp_java,6,844
org.apache.hadoop.hive.ql.plan.VectorDesc_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDFBridge_java,6,844
org.apache.hadoop.hive.ql.io.sarg.TestConvertAstToSearchArg_java,6,844
org.apache.hadoop.hive.ql.plan.DropTableDesc_java,6,844
org.apache.hadoop.hive.metastore.api.PartitionWithoutSD_java,6,844
org.apache.hadoop.hive.ql.parse.SubQueryUtils_java,6,844
org.apache.hadoop.hive.ql.exec.ArchiveUtils_java,6,844
org.apache.hadoop.hive.ql.exec.vector.VectorLimitOperator_java,6,844
org.apache.hadoop.hive.ql.exec.spark.session.SparkSessionImpl_java,6,844
org.apache.hive.service.cli.operation.TestOperationLoggingAPIWithTez_java,6,844
org.apache.hive.hcatalog.streaming.StrictJsonWriter_java,6,844
org.apache.hadoop.hive.serde2.lazy.TestLazySimpleFast_java,6,844
org.apache.hadoop.hive.serde2.lazy.TestLazySimpleSerDe_java,6,844
org.apache.hadoop.hive.ql.io.orc.OrcSerde_java,6,844
org.apache.hadoop.hive.ql.optimizer.GenMRRedSink3_java,6,844
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFPercentileApprox_java,5,1012
org.apache.hadoop.hive.serde2.fast.SerializeWrite_java,5,1012
org.apache.hadoop.hive.metastore.DefaultMetaStoreFilterHookImpl_java,5,1012
org.apache.hadoop.hive.ql.plan.LoadFileDesc_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.mapjoin.VectorMapJoinOuterGenerateResultOperator_java,5,1012
org.apache.hive.hcatalog.streaming.mutate.client.lock.Lock_java,5,1012
org.apache.hadoop.hive.llap.cache.LowLevelCachePolicy_java,5,1012
org.apache.hadoop.hive.metastore.api.Version_java,5,1012
org.apache.hive.hcatalog.data.HCatRecordSerDe_java,5,1012
org.apache.hive.hcatalog.api.HCatClientHMSImpl_java,5,1012
org.apache.hadoop.hive.ql.optimizer.index.RewriteQueryUsingAggregateIndexCtx_java,5,1012
org.apache.hadoop.hive.metastore.api.GetPrincipalsInRoleRequest_java,5,1012
org.apache.hadoop.hive.ql.ppd.SyntheticJoinPredicate_java,5,1012
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAuthorizationValidator_java,5,1012
org.apache.hadoop.hive.serde2.objectinspector.TestObjectInspectorUtils_java,5,1012
org.apache.hive.hcatalog.mapreduce.DynamicPartitionFileRecordWriterContainer_java,5,1012
org.apache.hadoop.hive.ql.optimizer.lineage.LineageCtx_java,5,1012
org.apache.hadoop.hive.ql.exec.spark.HiveBaseFunctionResultList_java,5,1012
org.apache.hadoop.hive.ql.plan.api.Task_java,5,1012
org.apache.hadoop.hive.ql.exec.ObjectCache_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.serde.TestParquetTimestampUtils_java,5,1012
org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelOptUtil_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFFormatNumber_java,5,1012
org.apache.hadoop.hive.ql.exec.spark.status.impl.RemoteSparkJobStatus_java,5,1012
org.apache.hadoop.hive.metastore.api.AlreadyExistsException_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMinus_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTimestampExpressions_java,5,1012
org.apache.hadoop.hive.ql.optimizer.SetReducerParallelism_java,5,1012
org.apache.hadoop.hive.ql.security.TestFolderPermissions_java,5,1012
org.apache.hadoop.hive.ql.stats.fs.FSStatsAggregator_java,5,1012
org.apache.hadoop.hive.metastore.TestHiveMetaStorePartitionSpecs_java,5,1012
org.apache.hive.spark.client.rpc.TestRpc_java,5,1012
org.apache.hive.hcatalog.cli.SemanticAnalysis.CreateTableHook_java,5,1012
org.apache.hadoop.hive.ql.security.TestClientSideAuthorizationProvider_java,5,1012
org.apache.hadoop.hive.metastore.api.GetRoleGrantsForPrincipalRequest_java,5,1012
org.apache.hive.service.cli.EmbeddedCLIServiceClient_java,5,1012
org.apache.hadoop.hive.metastore.api.UnknownDBException_java,5,1012
org.apache.hadoop.hive.ql.plan.api.Query_java,5,1012
org.apache.hadoop.hive.ql.plan.TezEdgeProperty_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.TestParquetRecordReaderWrapper_java,5,1012
org.apache.hadoop.hive.ql.lib.ForwardWalker_java,5,1012
org.apache.hadoop.hive.ql.plan.api.Adjacency_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.TestVectorMapJoinFastLongHashMap_java,5,1012
org.apache.hadoop.hive.ql.plan.api.Operator_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.read.TestParquetFilterPredicate_java,5,1012
org.apache.hadoop.hive.serde2.lazybinary.fast.LazyBinaryDeserializeRead_java,5,1012
org.apache.hadoop.hive.serde2.lazybinary.TestLazyBinaryFast_java,5,1012
org.apache.hadoop.hive.serde2.lazy.LazyShort_java,5,1012
org.apache.hadoop.hive.ql.parse.TestGenTezWork_java,5,1012
org.apache.hive.ptest.execution.PTest_java,5,1012
org.apache.hadoop.hive.metastore.api.RequestPartsSpec_java,5,1012
org.apache.hadoop.hive.common.ValidTxnList_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFOPAnd_java,5,1012
org.apache.hadoop.hive.metastore.api.UnknownPartitionException_java,5,1012
org.apache.hive.ptest.execution.JIRAService_java,5,1012
org.apache.hadoop.hive.ql.parse.PrunedPartitionList_java,5,1012
org.apache.hadoop.hive.serde2.binarysortable.fast.BinarySortableDeserializeRead_java,5,1012
org.apache.hadoop.hive.metastore.api.ShowCompactResponseElement_java,5,1012
org.apache.hadoop.hive.serde2.lazy.LazyByte_java,5,1012
org.apache.hadoop.hive.metastore.api.HiveObjectPrivilege_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.util.FakeVectorRowBatchFromObjectIterables_java,5,1012
org.apache.hadoop.hive.ql.optimizer.listbucketingpruner.ListBucketingPruner_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.expressions.StringExpr_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.TestHiveSchemaConverter_java,5,1012
org.apache.hadoop.hive.hooks.TestHs2Hooks_java,5,1012
org.apache.hadoop.hive.llap.registry.impl.LlapRegistryService_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFOPOr_java,5,1012
org.apache.hadoop.hive.serde2.lazybinary.objectinspector.LazyBinaryObjectInspectorFactory_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.read.ParquetFilterPredicateConverter_java,5,1012
org.apache.hive.common.util.TestBloomFilter_java,5,1012
org.apache.hadoop.hive.metastore.api.InvalidPartitionException_java,5,1012
org.apache.hadoop.hive.llap.io.metadata.OrcFileMetadata_java,5,1012
org.apache.hive.jdbc.authorization.TestHS2AuthzContext_java,5,1012
org.apache.hive.hplsql.Exec_java,5,1012
org.apache.hive.service.cli.thrift.RetryingThriftCLIServiceClient_java,5,1012
org.apache.hadoop.hive.ql.session.TestAddResource_java,5,1012
org.apache.hive.hcatalog.templeton.SqoopDelegator_java,5,1012
org.apache.hadoop.hive.ql.security.authorization.plugin.SettableConfigUpdater_java,5,1012
org.apache.hadoop.hive.ql.udf.UDFSubstr_java,5,1012
org.apache.hadoop.hive.serde2.io.TestHiveDecimalWritable_java,5,1012
org.apache.hive.spark.client.rpc.RpcConfiguration_java,5,1012
org.apache.hadoop.hive.llap.registry.impl.LlapFixedRegistryImpl_java,5,1012
org.apache.hadoop.hive.ql.io.SequenceFileInputFormatChecker_java,5,1012
org.apache.hadoop.hive.serde2.avro.TestAvroObjectInspectorGenerator_java,5,1012
org.apache.hadoop.hive.metastore.TestMetaStoreMetrics_java,5,1012
org.apache.hive.hcatalog.common.HCatConstants_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.serde.ArrayWritableObjectInspector_java,5,1012
org.apache.hadoop.hive.serde2.VerifyFast_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPPlus_java,5,1012
org.apache.hadoop.hive.metastore.api.GetAllFunctionsResponse_java,5,1012
org.apache.hadoop.hive.metastore.api.FileMetadataExprType_java,5,1012
org.apache.hadoop.hive.llap.cache.SimpleAllocator_java,5,1012
org.apache.hadoop.hive.ql.index.HiveIndexedInputFormat_java,5,1012
org.apache.hive.service.cli.operation.MetadataOperation_java,5,1012
org.apache.hadoop.hive.ql.exec.spark.SparkTran_java,5,1012
org.apache.hadoop.hive.contrib.util.typedbytes.TypedBytesWritableInput_java,5,1012
org.apache.hadoop.hive.metastore.api.PrivilegeGrantInfo_java,5,1012
org.apache.hive.common.util.TestShutdownHookManager_java,5,1012
org.apache.hadoop.hive.serde2.TestStatsSerde_java,5,1012
org.apache.hadoop.hive.metastore.api.MetaException_java,5,1012
